Time: 2021-06-09T13:36:59.420Z , Type: MidPrice , Price: 1002.0
Time: 2021-06-09T13:36:59.620Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 100.0
Time: 2021-06-09T13:37:10.985Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 400.0
Time: 2021-06-09T13:37:10.985Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 500.0
Time: 2021-06-09T13:37:10.986Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 600.0
Time: 2021-06-09T13:37:10.986Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 700.0
Time: 2021-06-09T13:37:10.987Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 800.0
Time: 2021-06-09T13:37:10.988Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 900.0
Time: 2021-06-09T13:37:10.988Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:10.989Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 100.0
Time: 2021-06-09T13:37:10.989Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 200.0
Time: 2021-06-09T13:37:10.990Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 300.0
Time: 2021-06-09T13:37:10.990Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 400.0
Time: 2021-06-09T13:37:10.991Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 500.0
Time: 2021-06-09T13:37:10.991Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 600.0
Time: 2021-06-09T13:37:10.992Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 700.0
Time: 2021-06-09T13:37:10.992Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 800.0
Time: 2021-06-09T13:37:10.993Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 900.0
Time: 2021-06-09T13:37:10.994Z , Type: Pricing , BuyOrSell: buy , Price: 985.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:11.999Z , Type: MidPrice , Price: 993.0
Time: 2021-06-09T13:37:12Z , Type: Pricing , BuyOrSell: sell , Price: 993.0 , Quantity: 100.0
Time: 2021-06-09T13:37:12Z , Type: Pricing , BuyOrSell: sell , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:12.001Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 300.0
Time: 2021-06-09T13:37:12.001Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 400.0
Time: 2021-06-09T13:37:12.002Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 500.0
Time: 2021-06-09T13:37:12.002Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 600.0
Time: 2021-06-09T13:37:12.003Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 700.0
Time: 2021-06-09T13:37:12.004Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:37:12.004Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 900.0
Time: 2021-06-09T13:37:12.005Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:12.006Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 100.0
Time: 2021-06-09T13:37:12.007Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 200.0
Time: 2021-06-09T13:37:12.009Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 300.0
Time: 2021-06-09T13:37:12.011Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 400.0
Time: 2021-06-09T13:37:12.011Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 500.0
Time: 2021-06-09T13:37:12.012Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 600.0
Time: 2021-06-09T13:37:12.013Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 700.0
Time: 2021-06-09T13:37:12.014Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 800.0
Time: 2021-06-09T13:37:12.015Z , Type: Pricing , BuyOrSell: buy , Price: 985.0 , Quantity: 900.0
Time: 2021-06-09T13:37:12.015Z , Type: Pricing , BuyOrSell: buy , Price: 984.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:13.023Z , Type: MidPrice , Price: 993.0
Time: 2021-06-09T13:37:13.023Z , Type: Pricing , BuyOrSell: sell , Price: 993.0 , Quantity: 100.0
Time: 2021-06-09T13:37:13.024Z , Type: Pricing , BuyOrSell: sell , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:13.025Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 300.0
Time: 2021-06-09T13:37:13.025Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 400.0
Time: 2021-06-09T13:37:13.026Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 500.0
Time: 2021-06-09T13:37:13.026Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 600.0
Time: 2021-06-09T13:37:13.027Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 700.0
Time: 2021-06-09T13:37:13.027Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:37:13.028Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 900.0
Time: 2021-06-09T13:37:13.029Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:13.029Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 100.0
Time: 2021-06-09T13:37:13.029Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 200.0
Time: 2021-06-09T13:37:13.030Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 300.0
Time: 2021-06-09T13:37:13.031Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 400.0
Time: 2021-06-09T13:37:13.032Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 500.0
Time: 2021-06-09T13:37:13.033Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 600.0
Time: 2021-06-09T13:37:13.033Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 700.0
Time: 2021-06-09T13:37:13.034Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 800.0
Time: 2021-06-09T13:37:13.035Z , Type: Pricing , BuyOrSell: buy , Price: 985.0 , Quantity: 900.0
Time: 2021-06-09T13:37:13.036Z , Type: Pricing , BuyOrSell: buy , Price: 984.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:14.041Z , Type: MidPrice , Price: 995.0
Time: 2021-06-09T13:37:14.041Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:14.041Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 200.0
Time: 2021-06-09T13:37:14.042Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 300.0
Time: 2021-06-09T13:37:14.042Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 400.0
Time: 2021-06-09T13:37:14.043Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 500.0
Time: 2021-06-09T13:37:14.044Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 600.0
Time: 2021-06-09T13:37:14.044Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:37:14.044Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 800.0
Time: 2021-06-09T13:37:14.045Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:37:14.045Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:14.045Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:14.045Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:14.045Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 300.0
Time: 2021-06-09T13:37:14.046Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 400.0
Time: 2021-06-09T13:37:14.047Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 500.0
Time: 2021-06-09T13:37:14.047Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 600.0
Time: 2021-06-09T13:37:14.047Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 700.0
Time: 2021-06-09T13:37:14.048Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 800.0
Time: 2021-06-09T13:37:14.048Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 900.0
Time: 2021-06-09T13:37:14.048Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:15.059Z , Type: MidPrice , Price: 995.0
Time: 2021-06-09T13:37:15.060Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:15.061Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 200.0
Time: 2021-06-09T13:37:15.061Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 300.0
Time: 2021-06-09T13:37:15.062Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 400.0
Time: 2021-06-09T13:37:15.063Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 500.0
Time: 2021-06-09T13:37:15.063Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 600.0
Time: 2021-06-09T13:37:15.064Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:37:15.064Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 800.0
Time: 2021-06-09T13:37:15.064Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:37:15.065Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:15.066Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:15.066Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:15.066Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 300.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 400.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 500.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 600.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 700.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 800.0
Time: 2021-06-09T13:37:15.067Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 900.0
Time: 2021-06-09T13:37:15.068Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:16.080Z , Type: MidPrice , Price: 995.0
Time: 2021-06-09T13:37:16.080Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:16.080Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 200.0
Time: 2021-06-09T13:37:16.081Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 300.0
Time: 2021-06-09T13:37:16.081Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 400.0
Time: 2021-06-09T13:37:16.081Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 500.0
Time: 2021-06-09T13:37:16.082Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 600.0
Time: 2021-06-09T13:37:16.083Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:37:16.083Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 800.0
Time: 2021-06-09T13:37:16.083Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:37:16.084Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:16.084Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:16.085Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:16.085Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 300.0
Time: 2021-06-09T13:37:16.085Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 400.0
Time: 2021-06-09T13:37:16.086Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 500.0
Time: 2021-06-09T13:37:16.087Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 600.0
Time: 2021-06-09T13:37:16.087Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 700.0
Time: 2021-06-09T13:37:16.087Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 800.0
Time: 2021-06-09T13:37:16.088Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 900.0
Time: 2021-06-09T13:37:16.088Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:17.092Z , Type: MidPrice , Price: 995.0
Time: 2021-06-09T13:37:17.094Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:17.094Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 200.0
Time: 2021-06-09T13:37:17.094Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 300.0
Time: 2021-06-09T13:37:17.096Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 400.0
Time: 2021-06-09T13:37:17.097Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 500.0
Time: 2021-06-09T13:37:17.097Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 600.0
Time: 2021-06-09T13:37:17.098Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:37:17.099Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 800.0
Time: 2021-06-09T13:37:17.100Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:37:17.101Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:17.102Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 100.0
Time: 2021-06-09T13:37:17.102Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 200.0
Time: 2021-06-09T13:37:17.103Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 300.0
Time: 2021-06-09T13:37:17.104Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 400.0
Time: 2021-06-09T13:37:17.105Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 500.0
Time: 2021-06-09T13:37:17.106Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 600.0
Time: 2021-06-09T13:37:17.108Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 700.0
Time: 2021-06-09T13:37:17.109Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 800.0
Time: 2021-06-09T13:37:17.110Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 900.0
Time: 2021-06-09T13:37:17.112Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:18.117Z , Type: MidPrice , Price: 994.0
Time: 2021-06-09T13:37:18.119Z , Type: Pricing , BuyOrSell: sell , Price: 994.0 , Quantity: 100.0
Time: 2021-06-09T13:37:18.119Z , Type: Pricing , BuyOrSell: sell , Price: 995.0 , Quantity: 200.0
Time: 2021-06-09T13:37:18.119Z , Type: Pricing , BuyOrSell: sell , Price: 996.0 , Quantity: 300.0
Time: 2021-06-09T13:37:18.123Z , Type: Pricing , BuyOrSell: sell , Price: 997.0 , Quantity: 400.0
Time: 2021-06-09T13:37:18.123Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 500.0
Time: 2021-06-09T13:37:18.125Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 600.0
Time: 2021-06-09T13:37:18.126Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 700.0
Time: 2021-06-09T13:37:18.128Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 800.0
Time: 2021-06-09T13:37:18.128Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 900.0
Time: 2021-06-09T13:37:18.129Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:18.129Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 100.0
Time: 2021-06-09T13:37:18.129Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 200.0
Time: 2021-06-09T13:37:18.132Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 300.0
Time: 2021-06-09T13:37:18.133Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 400.0
Time: 2021-06-09T13:37:18.133Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 500.0
Time: 2021-06-09T13:37:18.134Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 600.0
Time: 2021-06-09T13:37:18.135Z , Type: Pricing , BuyOrSell: buy , Price: 988.0 , Quantity: 700.0
Time: 2021-06-09T13:37:18.136Z , Type: Pricing , BuyOrSell: buy , Price: 987.0 , Quantity: 800.0
Time: 2021-06-09T13:37:18.137Z , Type: Pricing , BuyOrSell: buy , Price: 986.0 , Quantity: 900.0
Time: 2021-06-09T13:37:18.138Z , Type: Pricing , BuyOrSell: buy , Price: 985.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:18.443Z , Type: RFQ , BuyOrSell: sell , Quantity: 383.0 , Price Response: 997.0
Time: 2021-06-09T13:37:19.139Z , Type: MidPrice , Price: 998.0
Time: 2021-06-09T13:37:19.139Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 100.0
Time: 2021-06-09T13:37:19.140Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 200.0
Time: 2021-06-09T13:37:19.141Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 300.0
Time: 2021-06-09T13:37:19.141Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 400.0
Time: 2021-06-09T13:37:19.142Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 500.0
Time: 2021-06-09T13:37:19.142Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 600.0
Time: 2021-06-09T13:37:19.142Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 700.0
Time: 2021-06-09T13:37:19.143Z , Type: Pricing , BuyOrSell: sell , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:37:19.143Z , Type: Pricing , BuyOrSell: sell , Price: 1006.0 , Quantity: 900.0
Time: 2021-06-09T13:37:19.143Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:19.144Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 100.0
Time: 2021-06-09T13:37:19.144Z , Type: Pricing , BuyOrSell: buy , Price: 997.0 , Quantity: 200.0
Time: 2021-06-09T13:37:19.145Z , Type: Pricing , BuyOrSell: buy , Price: 996.0 , Quantity: 300.0
Time: 2021-06-09T13:37:19.145Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 400.0
Time: 2021-06-09T13:37:19.145Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 500.0
Time: 2021-06-09T13:37:19.146Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 600.0
Time: 2021-06-09T13:37:19.146Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 700.0
Time: 2021-06-09T13:37:19.148Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 800.0
Time: 2021-06-09T13:37:19.149Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 900.0
Time: 2021-06-09T13:37:19.149Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:20.163Z , Type: MidPrice , Price: 998.0
Time: 2021-06-09T13:37:20.164Z , Type: Pricing , BuyOrSell: sell , Price: 998.0 , Quantity: 100.0
Time: 2021-06-09T13:37:20.164Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 200.0
Time: 2021-06-09T13:37:20.165Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 300.0
Time: 2021-06-09T13:37:20.166Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 400.0
Time: 2021-06-09T13:37:20.166Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 500.0
Time: 2021-06-09T13:37:20.167Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 600.0
Time: 2021-06-09T13:37:20.167Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 700.0
Time: 2021-06-09T13:37:20.168Z , Type: Pricing , BuyOrSell: sell , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:37:20.168Z , Type: Pricing , BuyOrSell: sell , Price: 1006.0 , Quantity: 900.0
Time: 2021-06-09T13:37:20.168Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:20.168Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 100.0
Time: 2021-06-09T13:37:20.169Z , Type: Pricing , BuyOrSell: buy , Price: 997.0 , Quantity: 200.0
Time: 2021-06-09T13:37:20.170Z , Type: Pricing , BuyOrSell: buy , Price: 996.0 , Quantity: 300.0
Time: 2021-06-09T13:37:20.170Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 400.0
Time: 2021-06-09T13:37:20.170Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 500.0
Time: 2021-06-09T13:37:20.170Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 600.0
Time: 2021-06-09T13:37:20.171Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 700.0
Time: 2021-06-09T13:37:20.171Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 800.0
Time: 2021-06-09T13:37:20.171Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 900.0
Time: 2021-06-09T13:37:20.171Z , Type: Pricing , BuyOrSell: buy , Price: 989.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:21.178Z , Type: MidPrice , Price: 999.0
Time: 2021-06-09T13:37:21.179Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 100.0
Time: 2021-06-09T13:37:21.179Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 200.0
Time: 2021-06-09T13:37:21.179Z , Type: Pricing , BuyOrSell: sell , Price: 1001.0 , Quantity: 300.0
Time: 2021-06-09T13:37:21.182Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 400.0
Time: 2021-06-09T13:37:21.182Z , Type: Pricing , BuyOrSell: sell , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:37:21.184Z , Type: Pricing , BuyOrSell: sell , Price: 1004.0 , Quantity: 600.0
Time: 2021-06-09T13:37:21.184Z , Type: Pricing , BuyOrSell: sell , Price: 1005.0 , Quantity: 700.0
Time: 2021-06-09T13:37:21.186Z , Type: Pricing , BuyOrSell: sell , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:37:21.187Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:37:21.188Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:21.189Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 100.0
Time: 2021-06-09T13:37:21.189Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 200.0
Time: 2021-06-09T13:37:21.191Z , Type: Pricing , BuyOrSell: buy , Price: 997.0 , Quantity: 300.0
Time: 2021-06-09T13:37:21.192Z , Type: Pricing , BuyOrSell: buy , Price: 996.0 , Quantity: 400.0
Time: 2021-06-09T13:37:21.192Z , Type: Pricing , BuyOrSell: buy , Price: 995.0 , Quantity: 500.0
Time: 2021-06-09T13:37:21.193Z , Type: Pricing , BuyOrSell: buy , Price: 994.0 , Quantity: 600.0
Time: 2021-06-09T13:37:21.193Z , Type: Pricing , BuyOrSell: buy , Price: 993.0 , Quantity: 700.0
Time: 2021-06-09T13:37:21.193Z , Type: Pricing , BuyOrSell: buy , Price: 992.0 , Quantity: 800.0
Time: 2021-06-09T13:37:21.194Z , Type: Pricing , BuyOrSell: buy , Price: 991.0 , Quantity: 900.0
Time: 2021-06-09T13:37:21.195Z , Type: Pricing , BuyOrSell: buy , Price: 990.0 , Quantity: 1000.0
Time: 2021-06-09T13:37:22.199Z , Type: MidPrice , Price: 999.0
Time: 2021-06-09T13:37:22.200Z , Type: Pricing , BuyOrSell: sell , Price: 999.0 , Quantity: 100.0
Time: 2021-06-09T13:37:22.200Z , Type: Pricing , BuyOrSell: sell , Price: 1000.0 , Quantity: 200.0
